claim_id	row_fingerprint	kind	specs	mysql_fixtures	native_tests	application_runners	ci_tiers
claim-0351	495feda340aafc0e	mysql	docs/specs/baseline-json-quote-function/specs.md	packages/libmylite/tests/mysql_baseline_json_quote_function_expectations.sh	packages/libmylite/tests/runtime_json_quote_function_test.c	-	pr-native;nightly-mysql
claim-0352	1aa64acf6ab8317a	mysql	docs/specs/baseline-json-row-scalar-context-followup/specs.md	packages/libmylite/tests/mysql_baseline_json_row_scalar_contexts_expectations.sh	packages/libmylite/tests/runtime_json_row_scalar_contexts_test.c	-	pr-native;nightly-mysql
claim-0353	e8f99be5177f9cab	mysql	docs/specs/baseline-json-row-scalar-context-followup/specs.md	packages/libmylite/tests/mysql_baseline_json_row_scalar_contexts_expectations.sh	packages/libmylite/tests/runtime_json_row_scalar_contexts_test.c	-	pr-native;nightly-mysql
claim-0354	73f761b3f113974c	mysql	docs/specs/baseline-json-schema-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_schema_functions_expectations.sh	packages/libmylite/tests/runtime_json_schema_functions_test.c	-	pr-native;nightly-mysql
claim-0355	57e648debbd443b5	mysql	docs/specs/baseline-json-schema-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_schema_functions_expectations.sh	packages/libmylite/tests/runtime_json_schema_functions_test.c	-	pr-native;nightly-mysql
claim-0356	912d4107f35a9e3c	mysql	docs/specs/baseline-json-search-function/specs.md	packages/libmylite/tests/mysql_baseline_json_search_function_expectations.sh	packages/libmylite/tests/runtime_json_search_function_test.c	-	pr-native;nightly-mysql
claim-0357	604c7d1726928368	mysql	docs/specs/baseline-json-row-scalar-context-followup/specs.md	packages/libmylite/tests/mysql_baseline_json_row_scalar_contexts_expectations.sh	packages/libmylite/tests/runtime_json_row_scalar_contexts_test.c	-	pr-native;nightly-mysql
claim-0358	21365034a61ad94f	mysql	docs/specs/baseline-json-storage-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_introspection_functions_expectations.sh	packages/libmylite/tests/runtime_json_introspection_functions_test.c	-	pr-native;nightly-mysql
claim-0359	f185099b13079e05	mysql	docs/specs/baseline-json-storage-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_introspection_functions_expectations.sh	packages/libmylite/tests/runtime_json_introspection_functions_test.c	-	pr-native;nightly-mysql
claim-0360	88bd7deda8a15eb2	mysql	docs/specs/baseline-json-table-literal/specs.md	packages/libmylite/tests/mysql_baseline_json_table_literal_expectations.sh	packages/libmylite/tests/runtime_json_table_literal_test.c	-	pr-native;nightly-mysql
claim-0361	204fc7d60402e9e1	mysql	docs/specs/baseline-json-introspection-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_introspection_functions_expectations.sh	packages/libmylite/tests/runtime_json_introspection_functions_test.c	-	pr-native;nightly-mysql
claim-0362	27e212821a534725	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0363	7814b2bd91f22c49	mysql	docs/specs/baseline-json-valid-function/specs.md	packages/libmylite/tests/mysql_baseline_json_valid_function_expectations.sh	packages/libmylite/tests/runtime_json_valid_function_test.c	-	pr-native;nightly-mysql
claim-0364	67b95691930cd196	mysql	docs/specs/baseline-json-value-function/specs.md	packages/libmylite/tests/mysql_baseline_json_value_function_expectations.sh	packages/libmylite/tests/runtime_json_value_function_test.c	-	pr-native;nightly-mysql
claim-0365	f7cf2e1e01d3c806	mysql	docs/specs/baseline-json-overlaps-member-functions/specs.md	packages/libmylite/tests/mysql_baseline_json_overlaps_member_functions_expectations.sh	packages/libmylite/tests/runtime_json_overlaps_member_functions_test.c	-	pr-native;nightly-mysql
claim-0366	aef0a97ed83b2895	mysql	docs/specs/baseline-abs-function/specs.md	packages/libmylite/tests/mysql_baseline_abs_function_expectations.sh	packages/libmylite/tests/runtime_abs_function_test.c	-	pr-native;nightly-mysql
claim-0367	911bbff92860a202	mysql	docs/specs/baseline-acos-asin-functions/specs.md	packages/libmylite/tests/mysql_baseline_acos_asin_functions_expectations.sh	packages/libmylite/tests/runtime_acos_asin_functions_test.c	-	pr-native;nightly-mysql
claim-0368	f135e20123cc8182	mysql	docs/specs/baseline-acos-asin-functions/specs.md	packages/libmylite/tests/mysql_baseline_acos_asin_functions_expectations.sh	packages/libmylite/tests/runtime_acos_asin_functions_test.c	-	pr-native;nightly-mysql
claim-0369	6d1db7fa37eee6b3	mysql	docs/specs/baseline-atan-functions/specs.md	packages/libmylite/tests/mysql_baseline_atan_functions_expectations.sh	packages/libmylite/tests/runtime_atan_functions_test.c	-	pr-native;nightly-mysql
claim-0370	203e3c4d92e57ab7	mysql	docs/specs/baseline-atan-functions/specs.md	packages/libmylite/tests/mysql_baseline_atan_functions_expectations.sh	packages/libmylite/tests/runtime_atan_functions_test.c	-	pr-native;nightly-mysql
claim-0371	22b85384dac9f342	mysql	docs/specs/baseline-row-base-conversion-functions/specs.md	packages/libmylite/tests/mysql_baseline_bin_oct_functions_expectations.sh	packages/libmylite/tests/runtime_bin_oct_functions_test.c	-	pr-native;nightly-mysql
claim-0372	cdef3b876f656489	mysql	docs/specs/baseline-bit-count-function/specs.md	packages/libmylite/tests/mysql_baseline_bit_count_function_expectations.sh	packages/libmylite/tests/runtime_bit_count_function_test.c	-	pr-native;nightly-mysql
claim-0373	6de391bf7c8781d2	mysql	docs/specs/baseline-ceil-floor-functions/specs.md	packages/libmylite/tests/mysql_baseline_ceil_floor_functions_expectations.sh	packages/libmylite/tests/runtime_ceil_floor_functions_test.c	-	pr-native;nightly-mysql
claim-0374	ad36765545e3d647	mysql	docs/specs/baseline-ceil-floor-functions/specs.md	packages/libmylite/tests/mysql_baseline_ceil_floor_functions_expectations.sh	packages/libmylite/tests/runtime_ceil_floor_functions_test.c	-	pr-native;nightly-mysql
claim-0375	2971fcddc9c51061	mysql	docs/specs/baseline-row-base-conversion-functions/specs.md	packages/libmylite/tests/mysql_baseline_conv_function_expectations.sh	packages/libmylite/tests/runtime_conv_function_test.c	-	pr-native;nightly-mysql
claim-0376	c5429e2c18616355	mysql	docs/specs/baseline-trigonometric-functions/specs.md	packages/libmylite/tests/mysql_baseline_trigonometric_functions_expectations.sh	packages/libmylite/tests/runtime_trigonometric_functions_test.c	-	pr-native;nightly-mysql
claim-0377	2912f8a9b212c487	mysql	docs/specs/baseline-trigonometric-functions/specs.md	packages/libmylite/tests/mysql_baseline_trigonometric_functions_expectations.sh	packages/libmylite/tests/runtime_trigonometric_functions_test.c	-	pr-native;nightly-mysql
claim-0378	bbde92f93a54ab04	mysql	docs/specs/baseline-row-scalar-numeric-comparison-update-contexts/specs.md	packages/libmylite/tests/mysql_baseline_row_scalar_numeric_comparison_update_contexts_expectations.sh	packages/libmylite/tests/runtime_row_scalar_numeric_comparison_update_contexts_test.c	-	pr-native;nightly-mysql
claim-0379	d0d5ef7a30edd5a1	mysql	docs/specs/baseline-degrees-radians-functions/specs.md	packages/libmylite/tests/mysql_baseline_degrees_radians_functions_expectations.sh	packages/libmylite/tests/runtime_degrees_radians_functions_test.c	-	pr-native;nightly-mysql
claim-0380	12dee5ec69e40518	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0381	518e0b67579db950	mysql	docs/specs/baseline-ceil-floor-functions/specs.md	packages/libmylite/tests/mysql_baseline_ceil_floor_functions_expectations.sh	packages/libmylite/tests/runtime_ceil_floor_functions_test.c	-	pr-native;nightly-mysql
claim-0382	3edfcae8fd6fef9d	mysql	docs/specs/baseline-row-scalar-numeric-comparison-update-contexts/specs.md	packages/libmylite/tests/mysql_baseline_row_scalar_numeric_comparison_update_contexts_expectations.sh	packages/libmylite/tests/runtime_row_scalar_numeric_comparison_update_contexts_test.c	-	pr-native;nightly-mysql
claim-0383	1d9b707f747518f7	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0384	000a968adcf5e1f9	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0385	e5ef4012b27de0ff	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0386	14465beadc2ed184	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0387	e8a5926064cea7d2	mysql	docs/specs/baseline-row-scalar-numeric-comparison-update-contexts/specs.md	packages/libmylite/tests/mysql_baseline_row_scalar_numeric_comparison_update_contexts_expectations.sh	packages/libmylite/tests/runtime_row_scalar_numeric_comparison_update_contexts_test.c	-	pr-native;nightly-mysql
claim-0388	3151a658343ca671	mysql	docs/specs/baseline-row-base-conversion-functions/specs.md	packages/libmylite/tests/mysql_baseline_bin_oct_functions_expectations.sh	packages/libmylite/tests/runtime_bin_oct_functions_test.c	-	pr-native;nightly-mysql
claim-0389	8c73e678cdfae3de	mysql	docs/specs/baseline-row-numeric-extra-functions/specs.md	packages/libmylite/tests/mysql_baseline_numeric_format_truncate_crc32_expectations.sh	packages/libmylite/tests/runtime_numeric_format_truncate_crc32_test.c	-	pr-native;nightly-mysql
claim-0390	775c6ad787dd5501	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0391	5d0822e47834409a	mysql	docs/specs/baseline-exp-log-power-functions/specs.md	packages/libmylite/tests/mysql_baseline_exp_log_power_functions_expectations.sh	packages/libmylite/tests/runtime_exp_log_power_functions_test.c	-	pr-native;nightly-mysql
claim-0392	637e05364d807286	mysql	docs/specs/baseline-degrees-radians-functions/specs.md	packages/libmylite/tests/mysql_baseline_degrees_radians_functions_expectations.sh	packages/libmylite/tests/runtime_degrees_radians_functions_test.c	-	pr-native;nightly-mysql
claim-0393	1d91ea9c0da70002	mysql	docs/specs/baseline-table-backed-rand-function/specs.md	packages/libmylite/tests/mysql_baseline_seeded_rand_function_expectations.sh	packages/libmylite/tests/runtime_rand_function_test.c	-	pr-native;nightly-mysql
claim-0394	79e7bc1385e77a36	mysql	docs/specs/baseline-round-places-function/specs.md	packages/libmylite/tests/mysql_baseline_round_function_expectations.sh	packages/libmylite/tests/runtime_round_function_test.c	-	pr-native;nightly-mysql
claim-0395	ef2125d3a579b781	mysql	docs/specs/baseline-sign-function/specs.md	packages/libmylite/tests/mysql_baseline_sign_function_expectations.sh	packages/libmylite/tests/runtime_sign_function_test.c	-	pr-native;nightly-mysql
claim-0396	a8f60b7708bb30e9	mysql	docs/specs/baseline-trigonometric-functions/specs.md	packages/libmylite/tests/mysql_baseline_trigonometric_functions_expectations.sh	packages/libmylite/tests/runtime_trigonometric_functions_test.c	-	pr-native;nightly-mysql
claim-0397	b787d63844b42bd9	mysql	docs/specs/baseline-sqrt-function/specs.md	packages/libmylite/tests/mysql_baseline_sqrt_function_expectations.sh	packages/libmylite/tests/runtime_sqrt_function_test.c	-	pr-native;nightly-mysql
claim-0398	5d598f458ba58bd4	mysql	docs/specs/baseline-trigonometric-functions/specs.md	packages/libmylite/tests/mysql_baseline_trigonometric_functions_expectations.sh	packages/libmylite/tests/runtime_trigonometric_functions_test.c	-	pr-native;nightly-mysql
claim-0399	4632e4943ad172b0	mysql	docs/specs/baseline-row-scalar-numeric-comparison-update-contexts/specs.md	packages/libmylite/tests/mysql_baseline_row_scalar_numeric_comparison_update_contexts_expectations.sh	packages/libmylite/tests/runtime_row_scalar_numeric_comparison_update_contexts_test.c	-	pr-native;nightly-mysql
claim-0400	d54c5fbac45faf8f	mysql	docs/specs/baseline-ascii-ord-functions/specs.md	packages/libmylite/tests/mysql_baseline_ascii_ord_functions_expectations.sh	packages/libmylite/tests/runtime_ascii_ord_functions_test.c	-	pr-native;nightly-mysql
claim-0401	671adf82575b05d1	mysql	docs/specs/baseline-string-function-predicates/specs.md	packages/libmylite/tests/mysql_baseline_string_length_functions_expectations.sh	packages/libmylite/tests/runtime_string_length_functions_test.c	-	pr-native;nightly-mysql
claim-0402	d4c5aa88a45e545f	mysql	docs/specs/baseline-char-function/specs.md	packages/libmylite/tests/mysql_baseline_char_function_expectations.sh	packages/libmylite/tests/runtime_char_function_test.c	-	pr-native;nightly-mysql
claim-0403	75f6c31e1163dc0d	mysql	docs/specs/baseline-string-function-predicates/specs.md	packages/libmylite/tests/mysql_baseline_string_length_functions_expectations.sh	packages/libmylite/tests/runtime_string_length_functions_test.c	-	pr-native;nightly-mysql
claim-0404	873b2854274a4e53	mysql	docs/specs/baseline-string-function-predicates/specs.md	packages/libmylite/tests/mysql_baseline_string_length_functions_expectations.sh	packages/libmylite/tests/runtime_string_length_functions_test.c	-	pr-native;nightly-mysql
claim-0405	b089b6c4b5415da4	mysql	docs/specs/baseline-charset-collation-functions/specs.md	packages/libmylite/tests/mysql_baseline_charset_collation_functions_expectations.sh	packages/libmylite/tests/runtime_charset_collation_functions_test.c	-	pr-native;nightly-mysql
claim-0406	7907ca282ebc9dee	mysql	docs/specs/baseline-coercibility-function/specs.md	packages/libmylite/tests/mysql_baseline_coercibility_function_expectations.sh	packages/libmylite/tests/runtime_coercibility_function_test.c	-	pr-native;nightly-mysql
claim-0407	abfb8871a2d8c036	mysql	docs/specs/baseline-charset-collation-functions/specs.md	packages/libmylite/tests/mysql_baseline_charset_collation_functions_expectations.sh	packages/libmylite/tests/runtime_charset_collation_functions_test.c	-	pr-native;nightly-mysql
claim-0408	b00a89733f81be32	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0409	ec66118da4ae8ad7	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0410	8f0e1f7464077e78	mysql	docs/specs/baseline-elt-function/specs.md	packages/libmylite/tests/mysql_baseline_elt_function_expectations.sh	packages/libmylite/tests/runtime_elt_function_test.c	-	pr-native;nightly-mysql
claim-0411	58aa400484c9a12d	mysql	docs/specs/baseline-string-bitmask-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_bitmask_functions_expectations.sh	packages/libmylite/tests/runtime_string_bitmask_functions_test.c	-	pr-native;nightly-mysql
claim-0412	37af3b31a25bb126	mysql	docs/specs/baseline-order-by-field-function/specs.md	packages/libmylite/tests/mysql_baseline_order_by_field_function_expectations.sh	packages/libmylite/tests/runtime_order_by_field_function_test.c	-	pr-native;nightly-mysql
claim-0413	87d97835bb5d2a2c	mysql	docs/specs/baseline-find-in-set-function/specs.md	packages/libmylite/tests/mysql_baseline_find_in_set_function_expectations.sh	packages/libmylite/tests/runtime_string_search_functions_test.c	-	pr-native;nightly-mysql
claim-0414	8dd8692628a87d9c	mysql	docs/specs/baseline-base64-functions/specs.md	packages/libmylite/tests/mysql_baseline_base64_functions_expectations.sh	packages/libmylite/tests/runtime_base64_functions_test.c	-	pr-native;nightly-mysql
claim-0415	c5459dad604d9722	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0416	072c836000f0003e	mysql	docs/specs/baseline-insert-string-function/specs.md	packages/libmylite/tests/mysql_baseline_insert_string_function_expectations.sh	packages/libmylite/tests/runtime_insert_string_function_test.c	-	pr-native;nightly-mysql
claim-0417	ac90f86c1fb1a7a8	mysql	docs/specs/baseline-string-search-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_search_functions_expectations.sh	packages/libmylite/tests/runtime_string_search_functions_test.c	-	pr-native;nightly-mysql
claim-0418	3ffa14dc7c16e588	mysql	docs/specs/baseline-string-case-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_case_functions_expectations.sh	packages/libmylite/tests/runtime_string_case_functions_test.c	-	pr-native;nightly-mysql
claim-0419	ce581ce9a3382012	mysql	docs/specs/baseline-left-right-functions/specs.md	packages/libmylite/tests/mysql_baseline_left_right_functions_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0420	df0393bcb39eb848	mysql	docs/specs/baseline-string-function-predicates/specs.md	packages/libmylite/tests/mysql_baseline_string_length_functions_expectations.sh	packages/libmylite/tests/runtime_string_length_functions_test.c	-	pr-native;nightly-mysql
claim-0421	ec5c1f3589178529	mysql	docs/specs/baseline-string-search-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_search_functions_expectations.sh	packages/libmylite/tests/runtime_string_search_functions_test.c	-	pr-native;nightly-mysql
claim-0422	8e6e30a6b7faa6d6	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0423	0df39bf3f0f5f87a	mysql	docs/specs/baseline-string-padding-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_padding_functions_expectations.sh	packages/libmylite/tests/runtime_string_padding_functions_test.c	-	pr-native;nightly-mysql
claim-0424	1e7a34f672d6c330	mysql	docs/specs/baseline-trim-string-functions/specs.md	packages/libmylite/tests/mysql_baseline_trim_string_functions_expectations.sh	packages/libmylite/tests/runtime_trim_string_functions_test.c	-	pr-native;nightly-mysql
claim-0425	74e8041b8a03fdb3	mysql	docs/specs/baseline-string-bitmask-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_bitmask_functions_expectations.sh	packages/libmylite/tests/runtime_string_bitmask_functions_test.c	-	pr-native;nightly-mysql
claim-0426	b1de7a30e4db2fe1	mysql	docs/specs/baseline-substring-functions/specs.md	packages/libmylite/tests/mysql_baseline_substring_functions_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0427	37e14f7fe15d5c53	mysql	docs/specs/baseline-string-function-predicates/specs.md	packages/libmylite/tests/mysql_baseline_string_length_functions_expectations.sh	packages/libmylite/tests/runtime_string_length_functions_test.c	-	pr-native;nightly-mysql
claim-0428	d0c8a2fa0f5b3918	mysql	docs/specs/baseline-ascii-ord-functions/specs.md	packages/libmylite/tests/mysql_baseline_ascii_ord_functions_expectations.sh	packages/libmylite/tests/runtime_ascii_ord_functions_test.c	-	pr-native;nightly-mysql
claim-0429	a3a70655df93628c	mysql	docs/specs/baseline-string-search-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_search_functions_expectations.sh	packages/libmylite/tests/runtime_string_search_functions_test.c	-	pr-native;nightly-mysql
claim-0430	52c321c5fc72055f	mysql	docs/specs/baseline-quote-function/specs.md	packages/libmylite/tests/mysql_baseline_quote_function_expectations.sh	packages/libmylite/tests/runtime_quote_function_test.c	-	pr-native;nightly-mysql
claim-0431	fec1c60cb9e5131f	mysql	docs/specs/baseline-regexp-string-functions/specs.md	packages/libmylite/tests/mysql_baseline_regexp_string_functions_expectations.sh	packages/libmylite/tests/runtime_regexp_like_function_test.c	-	pr-native;nightly-mysql
claim-0432	8b85b3f94bd36c49	mysql	docs/specs/baseline-regexp-like-function/specs.md	packages/libmylite/tests/mysql_baseline_regexp_like_function_expectations.sh	packages/libmylite/tests/runtime_regexp_like_function_test.c	-	pr-native;nightly-mysql
claim-0433	b521144be038d386	mysql	docs/specs/parser-corpus-set-dml-scalar-value-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_expression_value_surfaces_expectations.sh	packages/libmylite/tests/runtime_parser_corpus_expression_value_surfaces_test.c	-	pr-native;nightly-mysql
claim-0434	4396e78e5c1af4a7	mysql	docs/specs/parser-corpus-dml-scalar-residuals/specs.md	packages/libmylite/tests/mysql_parser_corpus_dml_scalar_residuals_expectations.sh	packages/libmylite/tests/runtime_dml_scalar_expression_values_test.c	-	pr-native;nightly-mysql
claim-0435	ea7c32a0bf2d06b4	mysql	docs/specs/baseline-string-padding-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_padding_functions_expectations.sh	packages/libmylite/tests/runtime_string_padding_functions_test.c	-	pr-native;nightly-mysql
claim-0436	af14e19b71d8f64d	mysql	docs/specs/parser-corpus-set-dml-scalar-value-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_expression_value_surfaces_expectations.sh	packages/libmylite/tests/runtime_parser_corpus_expression_value_surfaces_test.c	-	pr-native;nightly-mysql
claim-0437	282f65bd15ff113f	mysql	docs/specs/baseline-reverse-function/specs.md	packages/libmylite/tests/mysql_baseline_reverse_function_expectations.sh	packages/libmylite/tests/runtime_reverse_function_test.c	-	pr-native;nightly-mysql
claim-0438	f077df7e4334a879	mysql	docs/specs/baseline-left-right-functions/specs.md	packages/libmylite/tests/mysql_baseline_left_right_functions_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0439	7759328dfee4754e	mysql	docs/specs/baseline-string-padding-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_padding_functions_expectations.sh	packages/libmylite/tests/runtime_string_padding_functions_test.c	-	pr-native;nightly-mysql
claim-0440	8d932bb500655eca	mysql	docs/specs/baseline-trim-string-functions/specs.md	packages/libmylite/tests/mysql_baseline_trim_string_functions_expectations.sh	packages/libmylite/tests/runtime_trim_string_functions_test.c	-	pr-native;nightly-mysql
claim-0441	fa650067ed953373	mysql	docs/specs/baseline-soundex-function/specs.md	packages/libmylite/tests/mysql_baseline_soundex_function_expectations.sh	packages/libmylite/tests/runtime_soundex_function_test.c	-	pr-native;nightly-mysql
claim-0442	8ff3c669696f0f79	mysql	docs/specs/baseline-string-padding-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_padding_functions_expectations.sh	packages/libmylite/tests/runtime_string_padding_functions_test.c	-	pr-native;nightly-mysql
claim-0443	6f262fd39865ac40	mysql	docs/specs/baseline-strcmp-function/specs.md	packages/libmylite/tests/mysql_baseline_strcmp_function_expectations.sh	packages/libmylite/tests/runtime_string_search_functions_test.c	-	pr-native;nightly-mysql
claim-0444	d7b4cf3cb749d9c8	mysql	docs/specs/baseline-substring-functions/specs.md	packages/libmylite/tests/mysql_baseline_substring_functions_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0445	5e3e4b9241fc3d8a	mysql	docs/specs/baseline-substring-functions/specs.md	packages/libmylite/tests/mysql_baseline_substring_functions_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0446	458e5bd20c7e6a55	mysql	docs/specs/baseline-substring-index-function/specs.md	packages/libmylite/tests/mysql_baseline_substring_index_function_expectations.sh	packages/libmylite/tests/runtime_string_slice_functions_test.c	-	pr-native;nightly-mysql
claim-0447	ccb90fe741936611	mysql	docs/specs/baseline-base64-functions/specs.md	packages/libmylite/tests/mysql_baseline_base64_functions_expectations.sh	packages/libmylite/tests/runtime_base64_functions_test.c	-	pr-native;nightly-mysql
claim-0448	3d446b7502b6b11e	mysql	docs/specs/baseline-trim-string-functions/specs.md	packages/libmylite/tests/mysql_baseline_trim_string_functions_expectations.sh	packages/libmylite/tests/runtime_trim_string_functions_test.c	-	pr-native;nightly-mysql
claim-0449	f3f15cb8e546411d	mysql	docs/specs/baseline-string-case-functions/specs.md	packages/libmylite/tests/mysql_baseline_string_case_functions_expectations.sh	packages/libmylite/tests/runtime_string_case_functions_test.c	-	pr-native;nightly-mysql
claim-0450	532a8762840f9fbe	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0451	68e59845f1d8e030	mysql	docs/specs/baseline-select-row-scalar-predicates/specs.md	packages/libmylite/tests/mysql_baseline_select_row_scalar_predicates_expectations.sh	packages/libmylite/tests/runtime_select_row_scalar_predicates_test.c	-	pr-native;nightly-mysql
claim-0452	f4e2dde63fb55d7b	mysql	docs/specs/baseline-scalar-period-timezone-weight-functions/specs.md	packages/libmylite/tests/mysql_baseline_scalar_period_timezone_weight_expectations.sh	packages/libmylite/tests/runtime_scalar_period_timezone_weight_functions_test.c	-	pr-native;nightly-mysql
claim-0453	0aaf63e33460d904	mysql	docs/specs/baseline-aes-encryption-functions/specs.md	packages/libmylite/tests/mysql_baseline_aes_encryption_functions_expectations.sh	packages/libmylite/tests/runtime_aes_encryption_functions_test.c	-	pr-native;nightly-mysql
claim-0454	b8da26ecf9eb7a6b	mysql	docs/specs/baseline-aes-encryption-functions/specs.md	packages/libmylite/tests/mysql_baseline_aes_encryption_functions_expectations.sh	packages/libmylite/tests/runtime_aes_encryption_functions_test.c	-	pr-native;nightly-mysql
claim-0455	ee0fc5265252b31c	mysql	docs/specs/baseline-compression-random-functions/specs.md	packages/libmylite/tests/mysql_baseline_compression_random_functions_expectations.sh	packages/libmylite/tests/runtime_compression_random_functions_test.c	-	pr-native;nightly-mysql
claim-0456	ff1bdda02a0201ce	mysql	docs/specs/baseline-digest-functions/specs.md	packages/libmylite/tests/mysql_baseline_digest_functions_expectations.sh	packages/libmylite/tests/runtime_digest_functions_test.c	-	pr-native;nightly-mysql
claim-0457	7556bf642db3e182	mysql	docs/specs/baseline-compression-random-functions/specs.md	packages/libmylite/tests/mysql_baseline_compression_random_functions_expectations.sh	packages/libmylite/tests/runtime_compression_random_functions_test.c	-	pr-native;nightly-mysql
claim-0458	3ce64f502280e953	mysql	docs/specs/baseline-digest-functions/specs.md	packages/libmylite/tests/mysql_baseline_digest_functions_expectations.sh	packages/libmylite/tests/runtime_digest_functions_test.c	-	pr-native;nightly-mysql
claim-0459	a28922fde87209ed	mysql	docs/specs/baseline-digest-functions/specs.md	packages/libmylite/tests/mysql_baseline_digest_functions_expectations.sh	packages/libmylite/tests/runtime_digest_functions_test.c	-	pr-native;nightly-mysql
claim-0460	61dee072b8d1d4a3	mysql	docs/specs/baseline-compression-random-functions/specs.md	packages/libmylite/tests/mysql_baseline_compression_random_functions_expectations.sh	packages/libmylite/tests/runtime_compression_random_functions_test.c	-	pr-native;nightly-mysql
claim-0461	84b640b77017f2c1	mysql	docs/specs/baseline-compression-random-functions/specs.md	packages/libmylite/tests/mysql_baseline_compression_random_functions_expectations.sh	packages/libmylite/tests/runtime_compression_random_functions_test.c	-	pr-native;nightly-mysql
claim-0462	d176d2b0df93043d	mysql	docs/specs/baseline-validate-password-strength-function/specs.md	packages/libmylite/tests/mysql_baseline_validate_password_strength_function_expectations.sh	packages/libmylite/tests/runtime_validate_password_strength_function_test.c	-	pr-native;nightly-mysql
